"","chromosome_name","mismatches","count","pathogen"
"8285","X","2",5,"Full_Scramble_Rabies_virus_UP000008649-5_12mer_3mis_hits.tsv"
"8286","X","3",9,"Full_Scramble_Rabies_virus_UP000008649-5_12mer_3mis_hits.tsv"
"8287","Auto","2",1,"Full_Scramble_Rabies_virus_UP000008649-6_12mer_3mis_hits.tsv"
"8288","Auto","3",58,"Full_Scramble_Rabies_virus_UP000008649-6_12mer_3mis_hits.tsv"
"8289","X","3",8,"Full_Scramble_Rabies_virus_UP000008649-6_12mer_3mis_hits.tsv"
"8290","Auto","2",3,"Full_Scramble_Rabies_virus_UP000008649-7_12mer_3mis_hits.tsv"
"8291","Auto","3",68,"Full_Scramble_Rabies_virus_UP000008649-7_12mer_3mis_hits.tsv"
"8292","X","3",2,"Full_Scramble_Rabies_virus_UP000008649-7_12mer_3mis_hits.tsv"
"8293","Auto","2",1,"Full_Scramble_Rabies_virus_UP000008649-8_12mer_3mis_hits.tsv"
"8294","Auto","3",72,"Full_Scramble_Rabies_virus_UP000008649-8_12mer_3mis_hits.tsv"
"8295","X","2",1,"Full_Scramble_Rabies_virus_UP000008649-8_12mer_3mis_hits.tsv"
"8296","X","3",7,"Full_Scramble_Rabies_virus_UP000008649-8_12mer_3mis_hits.tsv"
"8297","Auto","3",49,"Full_Scramble_Rabies_virus_UP000008649-9_12mer_3mis_hits.tsv"
"8298","X","3",5,"Full_Scramble_Rabies_virus_UP000008649-9_12mer_3mis_hits.tsv"
"8299","Auto","2",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-1_12mer_3mis_hits.tsv"
"8300","Auto","3",50,"Full_Scramble_Rift_valley_fever_virus_UP000002477-1_12mer_3mis_hits.tsv"
"8301","X","3",4,"Full_Scramble_Rift_valley_fever_virus_UP000002477-1_12mer_3mis_hits.tsv"
"8302","Auto","3",46,"Full_Scramble_Rift_valley_fever_virus_UP000002477-10_12mer_3mis_hits.tsv"
"8303","X","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-10_12mer_3mis_hits.tsv"
"8304","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-10_12mer_3mis_hits.tsv"
"8305","Auto","3",93,"Full_Scramble_Rift_valley_fever_virus_UP000002477-11_12mer_3mis_hits.tsv"
"8306","X","3",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-11_12mer_3mis_hits.tsv"
"8307","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-12_12mer_3mis_hits.tsv"
"8308","Auto","3",45,"Full_Scramble_Rift_valley_fever_virus_UP000002477-12_12mer_3mis_hits.tsv"
"8309","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-12_12mer_3mis_hits.tsv"
"8310","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-13_12mer_3mis_hits.tsv"
"8311","Auto","3",63,"Full_Scramble_Rift_valley_fever_virus_UP000002477-13_12mer_3mis_hits.tsv"
"8312","X","3",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-13_12mer_3mis_hits.tsv"
"8313","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-14_12mer_3mis_hits.tsv"
"8314","Auto","3",58,"Full_Scramble_Rift_valley_fever_virus_UP000002477-14_12mer_3mis_hits.tsv"
"8315","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-15_12mer_3mis_hits.tsv"
"8316","Auto","3",55,"Full_Scramble_Rift_valley_fever_virus_UP000002477-15_12mer_3mis_hits.tsv"
"8317","Auto","2",6,"Full_Scramble_Rift_valley_fever_virus_UP000002477-16_12mer_3mis_hits.tsv"
"8318","Auto","3",40,"Full_Scramble_Rift_valley_fever_virus_UP000002477-16_12mer_3mis_hits.tsv"
"8319","Auto","2",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-17_12mer_3mis_hits.tsv"
"8320","Auto","3",48,"Full_Scramble_Rift_valley_fever_virus_UP000002477-17_12mer_3mis_hits.tsv"
"8321","X","3",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-17_12mer_3mis_hits.tsv"
"8322","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-18_12mer_3mis_hits.tsv"
"8323","Auto","3",41,"Full_Scramble_Rift_valley_fever_virus_UP000002477-18_12mer_3mis_hits.tsv"
"8324","X","3",4,"Full_Scramble_Rift_valley_fever_virus_UP000002477-18_12mer_3mis_hits.tsv"
"8325","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-19_12mer_3mis_hits.tsv"
"8326","Auto","3",65,"Full_Scramble_Rift_valley_fever_virus_UP000002477-19_12mer_3mis_hits.tsv"
"8327","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-19_12mer_3mis_hits.tsv"
"8328","Auto","3",66,"Full_Scramble_Rift_valley_fever_virus_UP000002477-2_12mer_3mis_hits.tsv"
"8329","X","3",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-2_12mer_3mis_hits.tsv"
"8330","Auto","3",60,"Full_Scramble_Rift_valley_fever_virus_UP000002477-20_12mer_3mis_hits.tsv"
"8331","X","3",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-20_12mer_3mis_hits.tsv"
"8332","Auto","2",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-21_12mer_3mis_hits.tsv"
"8333","Auto","3",55,"Full_Scramble_Rift_valley_fever_virus_UP000002477-21_12mer_3mis_hits.tsv"
"8334","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-21_12mer_3mis_hits.tsv"
"8335","Auto","3",69,"Full_Scramble_Rift_valley_fever_virus_UP000002477-22_12mer_3mis_hits.tsv"
"8336","X","3",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-22_12mer_3mis_hits.tsv"
"8337","Auto","2",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-23_12mer_3mis_hits.tsv"
"8338","Auto","3",71,"Full_Scramble_Rift_valley_fever_virus_UP000002477-23_12mer_3mis_hits.tsv"
"8339","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-23_12mer_3mis_hits.tsv"
"8340","Auto","2",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-24_12mer_3mis_hits.tsv"
"8341","Auto","3",69,"Full_Scramble_Rift_valley_fever_virus_UP000002477-24_12mer_3mis_hits.tsv"
"8342","X","3",7,"Full_Scramble_Rift_valley_fever_virus_UP000002477-24_12mer_3mis_hits.tsv"
"8343","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-25_12mer_3mis_hits.tsv"
"8344","Auto","3",63,"Full_Scramble_Rift_valley_fever_virus_UP000002477-25_12mer_3mis_hits.tsv"
"8345","X","3",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-25_12mer_3mis_hits.tsv"
"8346","Auto","3",59,"Full_Scramble_Rift_valley_fever_virus_UP000002477-26_12mer_3mis_hits.tsv"
"8347","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-27_12mer_3mis_hits.tsv"
"8348","Auto","3",56,"Full_Scramble_Rift_valley_fever_virus_UP000002477-27_12mer_3mis_hits.tsv"
"8349","X","3",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-27_12mer_3mis_hits.tsv"
"8350","Auto","2",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-28_12mer_3mis_hits.tsv"
"8351","Auto","3",70,"Full_Scramble_Rift_valley_fever_virus_UP000002477-28_12mer_3mis_hits.tsv"
"8352","X","3",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-28_12mer_3mis_hits.tsv"
"8353","Auto","2",2,"Full_Scramble_Rift_valley_fever_virus_UP000002477-29_12mer_3mis_hits.tsv"
"8354","Auto","3",59,"Full_Scramble_Rift_valley_fever_virus_UP000002477-29_12mer_3mis_hits.tsv"
"8355","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-3_12mer_3mis_hits.tsv"
"8356","Auto","3",65,"Full_Scramble_Rift_valley_fever_virus_UP000002477-3_12mer_3mis_hits.tsv"
"8357","Auto","2",4,"Full_Scramble_Rift_valley_fever_virus_UP000002477-30_12mer_3mis_hits.tsv"
"8358","Auto","3",68,"Full_Scramble_Rift_valley_fever_virus_UP000002477-30_12mer_3mis_hits.tsv"
"8359","X","3",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-30_12mer_3mis_hits.tsv"
"8360","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-4_12mer_3mis_hits.tsv"
"8361","Auto","3",70,"Full_Scramble_Rift_valley_fever_virus_UP000002477-4_12mer_3mis_hits.tsv"
"8362","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-5_12mer_3mis_hits.tsv"
"8363","Auto","3",66,"Full_Scramble_Rift_valley_fever_virus_UP000002477-5_12mer_3mis_hits.tsv"
"8364","Auto","2",3,"Full_Scramble_Rift_valley_fever_virus_UP000002477-6_12mer_3mis_hits.tsv"
"8365","Auto","3",56,"Full_Scramble_Rift_valley_fever_virus_UP000002477-6_12mer_3mis_hits.tsv"
"8366","Auto","2",4,"Full_Scramble_Rift_valley_fever_virus_UP000002477-7_12mer_3mis_hits.tsv"
"8367","Auto","3",68,"Full_Scramble_Rift_valley_fever_virus_UP000002477-7_12mer_3mis_hits.tsv"
"8368","X","3",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-7_12mer_3mis_hits.tsv"
"8369","Auto","2",4,"Full_Scramble_Rift_valley_fever_virus_UP000002477-8_12mer_3mis_hits.tsv"
"8370","Auto","3",68,"Full_Scramble_Rift_valley_fever_virus_UP000002477-8_12mer_3mis_hits.tsv"
"8371","Auto","2",1,"Full_Scramble_Rift_valley_fever_virus_UP000002477-9_12mer_3mis_hits.tsv"
"8372","Auto","3",58,"Full_Scramble_Rift_valley_fever_virus_UP000002477-9_12mer_3mis_hits.tsv"
"8373","X","3",5,"Full_Scramble_Rift_valley_fever_virus_UP000002477-9_12mer_3mis_hits.tsv"
"8374","Auto","3",36,"Full_Scramble_Rosavirus_A_UP000029743-1_12mer_3mis_hits.tsv"
"8375","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-1_12mer_3mis_hits.tsv"
"8376","Auto","2",4,"Full_Scramble_Rosavirus_A_UP000029743-10_12mer_3mis_hits.tsv"
"8377","Auto","3",44,"Full_Scramble_Rosavirus_A_UP000029743-10_12mer_3mis_hits.tsv"
"8378","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-10_12mer_3mis_hits.tsv"
"8379","Auto","3",32,"Full_Scramble_Rosavirus_A_UP000029743-11_12mer_3mis_hits.tsv"
"8380","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-11_12mer_3mis_hits.tsv"
"8381","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-12_12mer_3mis_hits.tsv"
"8382","Auto","3",32,"Full_Scramble_Rosavirus_A_UP000029743-12_12mer_3mis_hits.tsv"
"8383","Auto","2",2,"Full_Scramble_Rosavirus_A_UP000029743-13_12mer_3mis_hits.tsv"
"8384","Auto","3",35,"Full_Scramble_Rosavirus_A_UP000029743-13_12mer_3mis_hits.tsv"
"8385","Auto","2",2,"Full_Scramble_Rosavirus_A_UP000029743-14_12mer_3mis_hits.tsv"
"8386","Auto","3",39,"Full_Scramble_Rosavirus_A_UP000029743-14_12mer_3mis_hits.tsv"
"8387","X","3",1,"Full_Scramble_Rosavirus_A_UP000029743-14_12mer_3mis_hits.tsv"
"8388","Auto","3",40,"Full_Scramble_Rosavirus_A_UP000029743-15_12mer_3mis_hits.tsv"
"8389","Auto","3",48,"Full_Scramble_Rosavirus_A_UP000029743-16_12mer_3mis_hits.tsv"
"8390","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-16_12mer_3mis_hits.tsv"
"8391","Auto","3",59,"Full_Scramble_Rosavirus_A_UP000029743-17_12mer_3mis_hits.tsv"
"8392","Auto","3",33,"Full_Scramble_Rosavirus_A_UP000029743-18_12mer_3mis_hits.tsv"
"8393","X","3",1,"Full_Scramble_Rosavirus_A_UP000029743-18_12mer_3mis_hits.tsv"
"8394","Auto","3",51,"Full_Scramble_Rosavirus_A_UP000029743-19_12mer_3mis_hits.tsv"
"8395","Auto","3",40,"Full_Scramble_Rosavirus_A_UP000029743-2_12mer_3mis_hits.tsv"
"8396","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-20_12mer_3mis_hits.tsv"
"8397","Auto","3",42,"Full_Scramble_Rosavirus_A_UP000029743-20_12mer_3mis_hits.tsv"
"8398","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-20_12mer_3mis_hits.tsv"
"8399","Auto","3",39,"Full_Scramble_Rosavirus_A_UP000029743-21_12mer_3mis_hits.tsv"
"8400","Auto","3",45,"Full_Scramble_Rosavirus_A_UP000029743-22_12mer_3mis_hits.tsv"
"8401","X","2",1,"Full_Scramble_Rosavirus_A_UP000029743-22_12mer_3mis_hits.tsv"
"8402","X","3",4,"Full_Scramble_Rosavirus_A_UP000029743-22_12mer_3mis_hits.tsv"
"8403","Y","3",1,"Full_Scramble_Rosavirus_A_UP000029743-22_12mer_3mis_hits.tsv"
"8404","Auto","3",39,"Full_Scramble_Rosavirus_A_UP000029743-23_12mer_3mis_hits.tsv"
"8405","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-23_12mer_3mis_hits.tsv"
"8406","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-24_12mer_3mis_hits.tsv"
"8407","Auto","3",45,"Full_Scramble_Rosavirus_A_UP000029743-24_12mer_3mis_hits.tsv"
"8408","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-24_12mer_3mis_hits.tsv"
"8409","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-25_12mer_3mis_hits.tsv"
"8410","Auto","3",46,"Full_Scramble_Rosavirus_A_UP000029743-25_12mer_3mis_hits.tsv"
"8411","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-25_12mer_3mis_hits.tsv"
"8412","Auto","3",29,"Full_Scramble_Rosavirus_A_UP000029743-26_12mer_3mis_hits.tsv"
"8413","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-27_12mer_3mis_hits.tsv"
"8414","Auto","3",39,"Full_Scramble_Rosavirus_A_UP000029743-27_12mer_3mis_hits.tsv"
"8415","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-27_12mer_3mis_hits.tsv"
"8416","Auto","3",35,"Full_Scramble_Rosavirus_A_UP000029743-28_12mer_3mis_hits.tsv"
"8417","X","3",5,"Full_Scramble_Rosavirus_A_UP000029743-28_12mer_3mis_hits.tsv"
"8418","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-29_12mer_3mis_hits.tsv"
"8419","Auto","3",41,"Full_Scramble_Rosavirus_A_UP000029743-29_12mer_3mis_hits.tsv"
"8420","X","3",4,"Full_Scramble_Rosavirus_A_UP000029743-29_12mer_3mis_hits.tsv"
"8421","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-3_12mer_3mis_hits.tsv"
"8422","Auto","3",36,"Full_Scramble_Rosavirus_A_UP000029743-3_12mer_3mis_hits.tsv"
"8423","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-3_12mer_3mis_hits.tsv"
"8424","Auto","3",46,"Full_Scramble_Rosavirus_A_UP000029743-30_12mer_3mis_hits.tsv"
"8425","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-30_12mer_3mis_hits.tsv"
"8426","Auto","3",28,"Full_Scramble_Rosavirus_A_UP000029743-4_12mer_3mis_hits.tsv"
"8427","X","3",1,"Full_Scramble_Rosavirus_A_UP000029743-4_12mer_3mis_hits.tsv"
"8428","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-5_12mer_3mis_hits.tsv"
"8429","Auto","3",56,"Full_Scramble_Rosavirus_A_UP000029743-5_12mer_3mis_hits.tsv"
"8430","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-5_12mer_3mis_hits.tsv"
"8431","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-6_12mer_3mis_hits.tsv"
"8432","Auto","3",49,"Full_Scramble_Rosavirus_A_UP000029743-6_12mer_3mis_hits.tsv"
"8433","X","3",1,"Full_Scramble_Rosavirus_A_UP000029743-6_12mer_3mis_hits.tsv"
"8434","Auto","3",38,"Full_Scramble_Rosavirus_A_UP000029743-7_12mer_3mis_hits.tsv"
"8435","X","3",1,"Full_Scramble_Rosavirus_A_UP000029743-7_12mer_3mis_hits.tsv"
"8436","Auto","3",42,"Full_Scramble_Rosavirus_A_UP000029743-8_12mer_3mis_hits.tsv"
"8437","X","3",3,"Full_Scramble_Rosavirus_A_UP000029743-8_12mer_3mis_hits.tsv"
"8438","Auto","2",1,"Full_Scramble_Rosavirus_A_UP000029743-9_12mer_3mis_hits.tsv"
"8439","Auto","3",57,"Full_Scramble_Rosavirus_A_UP000029743-9_12mer_3mis_hits.tsv"
"8440","X","3",2,"Full_Scramble_Rosavirus_A_UP000029743-9_12mer_3mis_hits.tsv"
"8441","Auto","2",2,"Full_Scramble_Ross_river_virus_UP000006579-1_12mer_3mis_hits.tsv"
"8442","Auto","3",47,"Full_Scramble_Ross_river_virus_UP000006579-1_12mer_3mis_hits.tsv"
"8443","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-1_12mer_3mis_hits.tsv"
"8444","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-10_12mer_3mis_hits.tsv"
"8445","Auto","3",57,"Full_Scramble_Ross_river_virus_UP000006579-10_12mer_3mis_hits.tsv"
"8446","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-10_12mer_3mis_hits.tsv"
"8447","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-11_12mer_3mis_hits.tsv"
"8448","Auto","3",50,"Full_Scramble_Ross_river_virus_UP000006579-11_12mer_3mis_hits.tsv"
"8449","X","2",1,"Full_Scramble_Ross_river_virus_UP000006579-11_12mer_3mis_hits.tsv"
"8450","X","3",2,"Full_Scramble_Ross_river_virus_UP000006579-11_12mer_3mis_hits.tsv"
"8451","Auto","3",35,"Full_Scramble_Ross_river_virus_UP000006579-12_12mer_3mis_hits.tsv"
"8452","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-13_12mer_3mis_hits.tsv"
"8453","Auto","3",68,"Full_Scramble_Ross_river_virus_UP000006579-13_12mer_3mis_hits.tsv"
"8454","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-13_12mer_3mis_hits.tsv"
"8455","Auto","3",44,"Full_Scramble_Ross_river_virus_UP000006579-14_12mer_3mis_hits.tsv"
"8456","Auto","3",48,"Full_Scramble_Ross_river_virus_UP000006579-15_12mer_3mis_hits.tsv"
"8457","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-15_12mer_3mis_hits.tsv"
"8458","Auto","3",51,"Full_Scramble_Ross_river_virus_UP000006579-16_12mer_3mis_hits.tsv"
"8459","Y","3",1,"Full_Scramble_Ross_river_virus_UP000006579-16_12mer_3mis_hits.tsv"
"8460","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-17_12mer_3mis_hits.tsv"
"8461","Auto","3",56,"Full_Scramble_Ross_river_virus_UP000006579-17_12mer_3mis_hits.tsv"
"8462","X","3",3,"Full_Scramble_Ross_river_virus_UP000006579-17_12mer_3mis_hits.tsv"
"8463","Auto","3",69,"Full_Scramble_Ross_river_virus_UP000006579-18_12mer_3mis_hits.tsv"
"8464","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-18_12mer_3mis_hits.tsv"
"8465","Auto","3",62,"Full_Scramble_Ross_river_virus_UP000006579-19_12mer_3mis_hits.tsv"
"8466","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-19_12mer_3mis_hits.tsv"
"8467","Auto","2",2,"Full_Scramble_Ross_river_virus_UP000006579-2_12mer_3mis_hits.tsv"
"8468","Auto","3",57,"Full_Scramble_Ross_river_virus_UP000006579-2_12mer_3mis_hits.tsv"
"8469","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-20_12mer_3mis_hits.tsv"
"8470","Auto","3",52,"Full_Scramble_Ross_river_virus_UP000006579-20_12mer_3mis_hits.tsv"
"8471","X","3",3,"Full_Scramble_Ross_river_virus_UP000006579-20_12mer_3mis_hits.tsv"
"8472","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-21_12mer_3mis_hits.tsv"
"8473","Auto","3",48,"Full_Scramble_Ross_river_virus_UP000006579-21_12mer_3mis_hits.tsv"
"8474","Auto","3",45,"Full_Scramble_Ross_river_virus_UP000006579-22_12mer_3mis_hits.tsv"
"8475","X","3",6,"Full_Scramble_Ross_river_virus_UP000006579-22_12mer_3mis_hits.tsv"
"8476","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-23_12mer_3mis_hits.tsv"
"8477","Auto","3",64,"Full_Scramble_Ross_river_virus_UP000006579-23_12mer_3mis_hits.tsv"
"8478","X","3",2,"Full_Scramble_Ross_river_virus_UP000006579-23_12mer_3mis_hits.tsv"
"8479","Auto","2",2,"Full_Scramble_Ross_river_virus_UP000006579-24_12mer_3mis_hits.tsv"
"8480","Auto","3",46,"Full_Scramble_Ross_river_virus_UP000006579-24_12mer_3mis_hits.tsv"
"8481","X","3",3,"Full_Scramble_Ross_river_virus_UP000006579-24_12mer_3mis_hits.tsv"
"8482","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-25_12mer_3mis_hits.tsv"
"8483","Auto","3",63,"Full_Scramble_Ross_river_virus_UP000006579-25_12mer_3mis_hits.tsv"
"8484","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-25_12mer_3mis_hits.tsv"
"8485","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-26_12mer_3mis_hits.tsv"
"8486","Auto","3",50,"Full_Scramble_Ross_river_virus_UP000006579-26_12mer_3mis_hits.tsv"
"8487","X","3",7,"Full_Scramble_Ross_river_virus_UP000006579-26_12mer_3mis_hits.tsv"
"8488","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-27_12mer_3mis_hits.tsv"
"8489","Auto","3",48,"Full_Scramble_Ross_river_virus_UP000006579-27_12mer_3mis_hits.tsv"
"8490","X","3",6,"Full_Scramble_Ross_river_virus_UP000006579-27_12mer_3mis_hits.tsv"
"8491","Auto","3",39,"Full_Scramble_Ross_river_virus_UP000006579-28_12mer_3mis_hits.tsv"
"8492","X","2",2,"Full_Scramble_Ross_river_virus_UP000006579-28_12mer_3mis_hits.tsv"
"8493","X","3",8,"Full_Scramble_Ross_river_virus_UP000006579-28_12mer_3mis_hits.tsv"
"8494","Auto","3",55,"Full_Scramble_Ross_river_virus_UP000006579-29_12mer_3mis_hits.tsv"
"8495","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-3_12mer_3mis_hits.tsv"
"8496","Auto","3",72,"Full_Scramble_Ross_river_virus_UP000006579-3_12mer_3mis_hits.tsv"
"8497","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-3_12mer_3mis_hits.tsv"
"8498","Auto","2",2,"Full_Scramble_Ross_river_virus_UP000006579-30_12mer_3mis_hits.tsv"
"8499","Auto","3",58,"Full_Scramble_Ross_river_virus_UP000006579-30_12mer_3mis_hits.tsv"
"8500","Auto","3",53,"Full_Scramble_Ross_river_virus_UP000006579-4_12mer_3mis_hits.tsv"
"8501","X","3",2,"Full_Scramble_Ross_river_virus_UP000006579-4_12mer_3mis_hits.tsv"
"8502","Auto","3",55,"Full_Scramble_Ross_river_virus_UP000006579-5_12mer_3mis_hits.tsv"
"8503","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-5_12mer_3mis_hits.tsv"
"8504","Auto","3",54,"Full_Scramble_Ross_river_virus_UP000006579-6_12mer_3mis_hits.tsv"
"8505","X","3",1,"Full_Scramble_Ross_river_virus_UP000006579-6_12mer_3mis_hits.tsv"
"8506","Y","3",4,"Full_Scramble_Ross_river_virus_UP000006579-6_12mer_3mis_hits.tsv"
"8507","Auto","2",1,"Full_Scramble_Ross_river_virus_UP000006579-7_12mer_3mis_hits.tsv"
"8508","Auto","3",52,"Full_Scramble_Ross_river_virus_UP000006579-7_12mer_3mis_hits.tsv"
"8509","Auto","3",44,"Full_Scramble_Ross_river_virus_UP000006579-8_12mer_3mis_hits.tsv"
"8510","Y","3",1,"Full_Scramble_Ross_river_virus_UP000006579-8_12mer_3mis_hits.tsv"
"8511","Auto","3",46,"Full_Scramble_Ross_river_virus_UP000006579-9_12mer_3mis_hits.tsv"
"8512","Auto","3",83,"Full_Scramble_Rotavirus_A_UP000001119-1_12mer_3mis_hits.tsv"
"8513","X","3",1,"Full_Scramble_Rotavirus_A_UP000001119-1_12mer_3mis_hits.tsv"
"8514","Auto","3",56,"Full_Scramble_Rotavirus_A_UP000001119-10_12mer_3mis_hits.tsv"
"8515","X","3",4,"Full_Scramble_Rotavirus_A_UP000001119-10_12mer_3mis_hits.tsv"
"8516","Auto","2",3,"Full_Scramble_Rotavirus_A_UP000001119-11_12mer_3mis_hits.tsv"
"8517","Auto","3",75,"Full_Scramble_Rotavirus_A_UP000001119-11_12mer_3mis_hits.tsv"
"8518","X","3",6,"Full_Scramble_Rotavirus_A_UP000001119-11_12mer_3mis_hits.tsv"
"8519","Auto","3",79,"Full_Scramble_Rotavirus_A_UP000001119-12_12mer_3mis_hits.tsv"
"8520","X","3",7,"Full_Scramble_Rotavirus_A_UP000001119-12_12mer_3mis_hits.tsv"
"8521","Auto","3",76,"Full_Scramble_Rotavirus_A_UP000001119-13_12mer_3mis_hits.tsv"
"8522","X","3",4,"Full_Scramble_Rotavirus_A_UP000001119-13_12mer_3mis_hits.tsv"
"8523","Auto","2",1,"Full_Scramble_Rotavirus_A_UP000001119-14_12mer_3mis_hits.tsv"
"8524","Auto","3",78,"Full_Scramble_Rotavirus_A_UP000001119-14_12mer_3mis_hits.tsv"
"8525","Auto","2",1,"Full_Scramble_Rotavirus_A_UP000001119-15_12mer_3mis_hits.tsv"
"8526","Auto","3",56,"Full_Scramble_Rotavirus_A_UP000001119-15_12mer_3mis_hits.tsv"
"8527","X","3",1,"Full_Scramble_Rotavirus_A_UP000001119-15_12mer_3mis_hits.tsv"
"8528","Auto","3",70,"Full_Scramble_Rotavirus_A_UP000001119-16_12mer_3mis_hits.tsv"
"8529","Auto","3",75,"Full_Scramble_Rotavirus_A_UP000001119-17_12mer_3mis_hits.tsv"
"8530","X","3",6,"Full_Scramble_Rotavirus_A_UP000001119-17_12mer_3mis_hits.tsv"
"8531","Auto","2",2,"Full_Scramble_Rotavirus_A_UP000001119-18_12mer_3mis_hits.tsv"
"8532","Auto","3",113,"Full_Scramble_Rotavirus_A_UP000001119-18_12mer_3mis_hits.tsv"
"8533","X","3",1,"Full_Scramble_Rotavirus_A_UP000001119-18_12mer_3mis_hits.tsv"
"8534","Auto","3",69,"Full_Scramble_Rotavirus_A_UP000001119-19_12mer_3mis_hits.tsv"
"8535","X","3",6,"Full_Scramble_Rotavirus_A_UP000001119-19_12mer_3mis_hits.tsv"
"8536","Auto","3",74,"Full_Scramble_Rotavirus_A_UP000001119-2_12mer_3mis_hits.tsv"
"8537","X","3",1,"Full_Scramble_Rotavirus_A_UP000001119-2_12mer_3mis_hits.tsv"
"8538","Auto","3",59,"Full_Scramble_Rotavirus_A_UP000001119-20_12mer_3mis_hits.tsv"
"8539","X","3",3,"Full_Scramble_Rotavirus_A_UP000001119-20_12mer_3mis_hits.tsv"
"8540","Auto","2",1,"Full_Scramble_Rotavirus_A_UP000001119-21_12mer_3mis_hits.tsv"
